[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
[[[ 0.5  0.5  0.5  0.5  0.5]],4447854.2089]
